	0
1248	ENSG00000095203
1249	ENSG00000250765
1250	ENSG00000255446
1251	ENSG00000230212
1252	ENSG00000119421
1253	ENSG00000201348
1254	ENSG00000274893
1255	ENSG00000265735
1256	ENSG00000137073
1257	ENSG00000230183
1258	ENSG00000159248
1259	ENSG00000197208
1260	ENSG00000229186
1261	ENSG00000120949
1262	ENSG00000185811
1263	ENSG00000256268
1264	ENSG00000115919
1265	ENSG00000232615
1266	ENSG00000213722
1267	ENSG00000105974
1268	ENSG00000262380
1269	ENSG00000072135
1270	ENSG00000105707
1271	ENSG00000078900
1272	ENSG00000198087
1273	ENSG00000205639
1274	ENSG00000178977
1275	ENSG00000204410
1276	ENSG00000189152
1277	ENSG00000035403
1278	ENSG00000103671
1279	ENSG00000168769
1280	ENSG00000225527
1281	ENSG00000270000
1282	ENSG00000159840
1283	ENSG00000166025
1284	ENSG00000132958
1285	ENSG00000031698
1286	ENSG00000139344
1287	ENSG00000185219
1288	ENSG00000170545
1289	ENSG00000120341
1290	ENSG00000267749
1291	ENSG00000227120
1292	ENSG00000272407
1293	ENSG00000101276
1294	ENSG00000283251
1295	ENSG00000256582
1296	ENSG00000029725
1297	ENSG00000279068
1298	ENSG00000277957
1299	ENSG00000163993
1300	ENSG00000186340
1301	ENSG00000142546
1302	ENSG00000005007
1303	ENSG00000280099
1304	ENSG00000148300
1305	ENSG00000139433
1306	ENSG00000133275
1307	ENSG00000136156
1308	ENSG00000275454
1309	ENSG00000127083
1310	ENSG00000245954
1311	ENSG00000206760
1312	ENSG00000067177
1313	ENSG00000125966
1314	ENSG00000266217
1315	ENSG00000233730
1316	ENSG00000134551
1317	ENSG00000236782
1318	ENSG00000212607
1319	ENSG00000135778
1320	ENSG00000283526
1321	ENSG00000277053
1322	ENSG00000125484
1323	ENSG00000259790
1324	ENSG00000272370
1325	ENSG00000129646
1326	ENSG00000200075
1327	ENSG00000107185
1328	ENSG00000205356
1329	ENSG00000250802
1330	ENSG00000230306
1331	ENSG00000119535
1332	ENSG00000274987
1333	ENSG00000001084
1334	ENSG00000244716
1335	ENSG00000260693
1336	ENSG00000156639
1337	ENSG00000271746
1338	ENSG00000108771
1339	ENSG00000188585
1340	ENSG00000224261
1341	ENSG00000167910
1342	ENSG00000111907
1343	ENSG00000279696
1344	ENSG00000207751
1345	ENSG00000258430
1346	ENSG00000267226
1347	ENSG00000027697
1348	ENSG00000237422
1349	ENSG00000185905
1350	ENSG00000268743
1351	ENSG00000175309
1352	ENSG00000262294
1353	ENSG00000130643
1354	ENSG00000272168
1355	ENSG00000105613
1356	ENSG00000078814
1357	ENSG00000130830
1358	ENSG00000273341
1359	ENSG00000226666
1360	ENSG00000119242
1361	ENSG00000197989
1362	ENSG00000116954
1363	ENSG00000224687
1364	ENSG00000188163
1365	ENSG00000010626
1366	ENSG00000245248
1367	ENSG00000169758
1368	ENSG00000162337
1369	ENSG00000204599
1370	ENSG00000138375
1371	ENSG00000196642
1372	ENSG00000234899
1373	ENSG00000244061
1374	ENSG00000120159
1375	ENSG00000257851
1376	ENSG00000144524
1377	ENSG00000268034
1378	ENSG00000165782
1379	ENSG00000267551
1380	ENSG00000239419
1381	ENSG00000115109
1382	ENSG00000262801
1383	ENSG00000171574
1384	ENSG00000099958
1385	ENSG00000257622
1386	ENSG00000276715
1387	ENSG00000155760
1388	ENSG00000252690
1389	ENSG00000229474
1390	ENSG00000164849
1391	ENSG00000276966
1392	ENSG00000072756
1393	ENSG00000254477
1394	ENSG00000197381
1395	ENSG00000163565
1396	ENSG00000254995
1397	ENSG00000274769
1398	ENSG00000156535
1399	ENSG00000109654
1400	ENSG00000216588
1401	ENSG00000262209
1402	ENSG00000269815
1403	ENSG00000110651
1404	ENSG00000063169
1405	ENSG00000125872
1406	ENSG00000263020
1407	ENSG00000248751
1408	ENSG00000164241
1409	ENSG00000277147
1410	ENSG00000279878
1411	ENSG00000272264
1412	ENSG00000079931
1413	ENSG00000068697
1414	ENSG00000117602
1415	ENSG00000183873
1416	ENSG00000255129
1417	ENSG00000189046
1418	ENSG00000260179
1419	ENSG00000186523
1420	ENSG00000251023
1421	ENSG00000138079
1422	ENSG00000284461
1423	ENSG00000123999
1424	ENSG00000117593
1425	ENSG00000152348
1426	ENSG00000175772
1427	ENSG00000283345
1428	ENSG00000154645
1429	ENSG00000243449
1430	ENSG00000115194
1431	ENSG00000181031
1432	ENSG00000170667
1433	ENSG00000120063
1434	ENSG00000175544
1435	ENSG00000266642
1436	ENSG00000257718
1437	ENSG00000253861
1438	ENSG00000239523
1439	ENSG00000257489
1440	ENSG00000082213
1441	ENSG00000247775
1442	ENSG00000151923
1443	ENSG00000228914
1444	ENSG00000184083
1445	ENSG00000154473
1446	ENSG00000277406
1447	ENSG00000263883
1448	ENSG00000172260
1449	ENSG00000109084
1450	ENSG00000148926
1451	ENSG00000186715
1452	ENSG00000251215
1453	ENSG00000112964
1454	ENSG00000204941
1455	ENSG00000106803
1456	ENSG00000137959
1457	ENSG00000112486
1458	ENSG00000122986
1459	ENSG00000225876
1460	ENSG00000198034
1461	ENSG00000241278
1462	ENSG00000196778
1463	ENSG00000284657
1464	ENSG00000251184
1465	ENSG00000044012
1466	ENSG00000140263
1467	ENSG00000144369
1468	ENSG00000259723
1469	ENSG00000104691
1470	ENSG00000203761
1471	ENSG00000184465
1472	ENSG00000228010
1473	ENSG00000077238
1474	ENSG00000237689
1475	ENSG00000130779
1476	ENSG00000101850
1477	ENSG00000278867
1478	ENSG00000164077
1479	ENSG00000234336
1480	ENSG00000179178
1481	ENSG00000182168
1482	ENSG00000261611
1483	ENSG00000255468
1484	ENSG00000215190
1485	ENSG00000254641
1486	ENSG00000251562
1487	ENSG00000118855
1488	ENSG00000113249
1489	ENSG00000250938
1490	ENSG00000064999
1491	ENSG00000136274
1492	ENSG00000198743
1493	ENSG00000074416
1494	ENSG00000156970
1495	ENSG00000197226
1496	ENSG00000144712
1497	ENSG00000259358
1498	ENSG00000141431
1499	ENSG00000171931
1500	ENSG00000267767
1501	ENSG00000086015
1502	ENSG00000276523
1503	ENSG00000170889
1504	ENSG00000105352
1505	ENSG00000207181
1506	ENSG00000187630
1507	ENSG00000200534
1508	ENSG00000148459
1509	ENSG00000225698
1510	ENSG00000143036
1511	ENSG00000285901
1512	ENSG00000244257
1513	ENSG00000163328
1514	ENSG00000285772
1515	ENSG00000258875
1516	ENSG00000262333
1517	ENSG00000006607
1518	ENSG00000268575
1519	ENSG00000114812
1520	ENSG00000130997
1521	ENSG00000223773
1522	ENSG00000226450
1523	ENSG00000135925
1524	ENSG00000165152
1525	ENSG00000278518
1526	ENSG00000160271
1527	ENSG00000130475
1528	ENSG00000279942
1529	ENSG00000116266
1530	ENSG00000196092
1531	ENSG00000119703
1532	ENSG00000265417
1533	ENSG00000169188
1534	ENSG00000173432
1535	ENSG00000260947
1536	ENSG00000245498
1537	ENSG00000187147
1538	ENSG00000182264
1539	ENSG00000224057
1540	ENSG00000274653
1541	ENSG00000167555
1542	ENSG00000162676
1543	ENSG00000070610
1544	ENSG00000272941
1545	ENSG00000242441
1546	ENSG00000228903
1547	ENSG00000089818
1548	ENSG00000268288
1549	ENSG00000049167
1550	ENSG00000272732
1551	ENSG00000181026
1552	ENSG00000184305
1553	ENSG00000268119
1554	ENSG00000099875
1555	ENSG00000236051
1556	ENSG00000141959
1557	ENSG00000248196
1558	ENSG00000080603
1559	ENSG00000136514
1560	ENSG00000284640
1561	ENSG00000186493
1562	ENSG00000103544
1563	ENSG00000215883
1564	ENSG00000183421
1565	ENSG00000204956
1566	ENSG00000234456
1567	ENSG00000134817
1568	ENSG00000170296
1569	ENSG00000104517
1570	ENSG00000184990
1571	ENSG00000140274
1572	ENSG00000263201
1573	ENSG00000175224
1574	ENSG00000181751
1575	ENSG00000271818
1576	ENSG00000109475
1577	ENSG00000198754
1578	ENSG00000240731
1579	ENSG00000261606
1580	ENSG00000188739
1581	ENSG00000112077
1582	ENSG00000215187
1583	ENSG00000204052
1584	ENSG00000254656
1585	ENSG00000186075
1586	ENSG00000172500
1587	ENSG00000060566
1588	ENSG00000165632
1589	ENSG00000283268
1590	ENSG00000165841
1591	ENSG00000223382
1592	ENSG00000185220
1593	ENSG00000257403
1594	ENSG00000263809
1595	ENSG00000227288
1596	ENSG00000184009
1597	ENSG00000241163
1598	ENSG00000270039
1599	ENSG00000107742
1600	ENSG00000158423
1601	ENSG00000196981
1602	ENSG00000187627
1603	ENSG00000250327
1604	ENSG00000182504
1605	ENSG00000142208
1606	ENSG00000188342
1607	ENSG00000230823
1608	ENSG00000230650
1609	ENSG00000100711
1610	ENSG00000279726
1611	ENSG00000223764
1612	ENSG00000273160
1613	ENSG00000135932
1614	ENSG00000246130
1615	ENSG00000269938
1616	ENSG00000259438
1617	ENSG00000114805
1618	ENSG00000237870
1619	ENSG00000258611
1620	ENSG00000102316
1621	ENSG00000138623
1622	ENSG00000081051
1623	ENSG00000265791
1624	ENSG00000122008
1625	ENSG00000143756
1626	ENSG00000260723
1627	ENSG00000119714
1628	ENSG00000129467
1629	ENSG00000152683
1630	ENSG00000148339
1631	ENSG00000205177
1632	ENSG00000244701
1633	ENSG00000270578
1634	ENSG00000167774
1635	ENSG00000271751
1636	ENSG00000280107
1637	ENSG00000143882
1638	ENSG00000265845
1639	ENSG00000188603
1640	ENSG00000255545
1641	ENSG00000146830
1642	ENSG00000157796
1643	ENSG00000280296
1644	ENSG00000244490
1645	ENSG00000250815
1646	ENSG00000260515
1647	ENSG00000230311
1648	ENSG00000119522
1649	ENSG00000135577
1650	ENSG00000154229
1651	ENSG00000160050
1652	ENSG00000232487
1653	ENSG00000213621
1654	ENSG00000105877
1655	ENSG00000229314
1656	ENSG00000266389
1657	ENSG00000273356
1658	ENSG00000130827
1659	ENSG00000223552
1660	ENSG00000276075
1661	ENSG00000079459
1662	ENSG00000185761
1663	ENSG00000124733
1664	ENSG00000174137
1665	ENSG00000258427
1666	ENSG00000121410
1667	ENSG00000232716
1668	ENSG00000280670
1669	ENSG00000196826
1670	ENSG00000250280
1671	ENSG00000158615
1672	ENSG00000168566
1673	ENSG00000196655
1674	ENSG00000149451
1675	ENSG00000186638
1676	ENSG00000143217
1677	ENSG00000168884
1678	ENSG00000250111
1679	ENSG00000255232
1680	ENSG00000205436
1681	ENSG00000182732
1682	ENSG00000117519
1683	ENSG00000228839
1684	ENSG00000276702
1685	ENSG00000105173
1686	ENSG00000279267
1687	ENSG00000101079
1688	ENSG00000272599
1689	ENSG00000219481
1690	ENSG00000267546
1691	ENSG00000165795
1692	ENSG00000066855
1693	ENSG00000174640
1694	ENSG00000285128
1695	ENSG00000162928
1696	ENSG00000103005
1697	ENSG00000245857
1698	ENSG00000260588
1699	ENSG00000166822
1700	ENSG00000275557
1701	ENSG00000157978
1702	ENSG00000204264
1703	ENSG00000091106
1704	ENSG00000183160
1705	ENSG00000260619
1706	ENSG00000214198
1707	ENSG00000113068
1708	ENSG00000261430
1709	ENSG00000231234
1710	ENSG00000118407
1711	ENSG00000181885
1712	ENSG00000248746
1713	ENSG00000131771
1714	ENSG00000134452
1715	ENSG00000229018
1716	ENSG00000277150
1717	ENSG00000272273
1718	ENSG00000130558
1719	ENSG00000105699
1720	ENSG00000073282
1721	ENSG00000270103
1722	ENSG00000197903
1723	ENSG00000204682
1724	ENSG00000133401
1725	ENSG00000127884
1726	ENSG00000166126
1727	ENSG00000183864
1728	ENSG00000200419
1729	ENSG00000189051
1730	ENSG00000183617
1731	ENSG00000235449
1732	ENSG00000178607
1733	ENSG00000011485
1734	ENSG00000251034
1735	ENSG00000283352
1736	ENSG00000115183
1737	ENSG00000257539
1738	ENSG00000263740
1739	ENSG00000151893
1740	ENSG00000269106
1741	ENSG00000145416
1742	ENSG00000259275
1743	ENSG00000272695
1744	ENSG00000254533
1745	ENSG00000149179
1746	ENSG00000162599
1747	ENSG00000186310
1748	ENSG00000112312
1749	ENSG00000231367
1750	ENSG00000224029
1751	ENSG00000142687
1752	ENSG00000163421
1753	ENSG00000010319
1754	ENSG00000198431
1755	ENSG00000225200
1756	ENSG00000166971
1757	ENSG00000186081
1758	ENSG00000245904
1759	ENSG00000156471
1760	ENSG00000269951
1761	ENSG00000170262
1762	ENSG00000233913
1763	ENSG00000141338
1764	ENSG00000134690
1765	ENSG00000233760
1766	ENSG00000237819
1767	ENSG00000164305
1768	ENSG00000140280
1769	ENSG00000203782
1770	ENSG00000184486
1771	ENSG00000248866
1772	ENSG00000272320
1773	ENSG00000122965
1774	ENSG00000178927
1775	ENSG00000176018
1776	ENSG00000215595
1777	ENSG00000254244
1778	ENSG00000156097
1779	ENSG00000136802
1780	ENSG00000198346
1781	ENSG00000103852
1782	ENSG00000145545
1783	ENSG00000247796
1784	ENSG00000236334
1785	ENSG00000259326
1786	ENSG00000170515
1787	ENSG00000206047
1788	ENSG00000096006
1789	ENSG00000228784
1790	ENSG00000184060
1791	ENSG00000170684
1792	ENSG00000151422
1793	ENSG00000228415
1794	ENSG00000283201
1795	ENSG00000253882
1796	ENSG00000226359
1797	ENSG00000165828
1798	ENSG00000073737
1799	ENSG00000088727
1800	ENSG00000177839
1801	ENSG00000205212
1802	ENSG00000146963
1803	ENSG00000176463
1804	ENSG00000126267
1805	ENSG00000123144
1806	ENSG00000173933
1807	ENSG00000162695
1808	ENSG00000119471
1809	ENSG00000159189
1810	ENSG00000271871
1811	ENSG00000132300
1812	ENSG00000108846
1813	ENSG00000275708
1814	ENSG00000196071
1815	ENSG00000241571
1816	ENSG00000152804
1817	ENSG00000116285
1818	ENSG00000157554
1819	ENSG00000182287
1820	ENSG00000280054
1821	ENSG00000129493
1822	ENSG00000240758
1823	ENSG00000197258
1824	ENSG00000111843
1825	ENSG00000164398
1826	ENSG00000141034
1827	ENSG00000125449
1828	ENSG00000256238
1829	ENSG00000232645
1830	ENSG00000124813
1831	ENSG00000243176
1832	ENSG00000135424
1833	ENSG00000258896
1834	ENSG00000130707
1835	ENSG00000283809
1836	ENSG00000213901
1837	ENSG00000279443
1838	ENSG00000116663
1839	ENSG00000146067
1840	ENSG00000196497
1841	ENSG00000143344
1842	ENSG00000211793
1843	ENSG00000260331
1844	ENSG00000178458
1845	ENSG00000112769
1846	ENSG00000186918
1847	ENSG00000235865
1848	ENSG00000285791
1849	ENSG00000152291
1850	ENSG00000261118
1851	ENSG00000196975
1852	ENSG00000225808
1853	ENSG00000138231
1854	ENSG00000102977
1855	ENSG00000235587
1856	ENSG00000080819
1857	ENSG00000170619
1858	ENSG00000144460
1859	ENSG00000268170
1860	ENSG00000100092
1861	ENSG00000092200
1862	ENSG00000145649
1863	ENSG00000276651
1864	ENSG00000226055
1865	ENSG00000174482
1866	ENSG00000228719
1867	ENSG00000267784
1868	ENSG00000229497
1869	ENSG00000092036
1870	ENSG00000257550
1871	ENSG00000171606
1872	ENSG00000063660
1873	ENSG00000262500
1874	ENSG00000151689
1875	ENSG00000111371
1876	ENSG00000262691
1877	ENSG00000164548
1878	ENSG00000165912
1879	ENSG00000188211
1880	ENSG00000137880
1881	ENSG00000123405
1882	ENSG00000250274
1883	ENSG00000113905
1884	ENSG00000116455
1885	ENSG00000136938
1886	ENSG00000241030
1887	ENSG00000244313
1888	ENSG00000107862
1889	ENSG00000214517
1890	ENSG00000260296
1891	ENSG00000230492
1892	ENSG00000132832
1893	ENSG00000240219
1894	ENSG00000107611
1895	ENSG00000121775
1896	ENSG00000185404
1897	ENSG00000114956
1898	ENSG00000273033
1899	ENSG00000279675
1900	ENSG00000279806
1901	ENSG00000230074
1902	ENSG00000149043
1903	ENSG00000254409
1904	ENSG00000167780
1905	ENSG00000176826
1906	ENSG00000129534
1907	ENSG00000261459
1908	ENSG00000188566
1909	ENSG00000260803
1910	ENSG00000102245
1911	ENSG00000274717
1912	ENSG00000274964
1913	ENSG00000284368
1914	ENSG00000183298
1915	ENSG00000173894
1916	ENSG00000196247
1917	ENSG00000157911
1918	ENSG00000242683
1919	ENSG00000140450
1920	ENSG00000239467
1921	ENSG00000233221
1922	ENSG00000273448
1923	ENSG00000087074
1924	ENSG00000272812
1925	ENSG00000266497
1926	ENSG00000100239
1927	ENSG00000272661
1928	ENSG00000228623
1929	ENSG00000135269
1930	ENSG00000178562
1931	ENSG00000127603
1932	ENSG00000189334
1933	ENSG00000179938
1934	ENSG00000127870
1935	ENSG00000234694
1936	ENSG00000225932
1937	ENSG00000197415
1938	ENSG00000284713
1939	ENSG00000169955
1940	ENSG00000221838
1941	ENSG00000269514
1942	ENSG00000170054
1943	ENSG00000236806
1944	ENSG00000154240
1945	ENSG00000213648
1946	ENSG00000218227
1947	ENSG00000185499
1948	ENSG00000026751
1949	ENSG00000242265
1950	ENSG00000147403
1951	ENSG00000163586
1952	ENSG00000118762
1953	ENSG00000146859
1954	ENSG00000122257
1955	ENSG00000173809
1956	ENSG00000137288
1957	ENSG00000198874
1958	ENSG00000275632
1959	ENSG00000163864
1960	ENSG00000159322
1961	ENSG00000139826
1962	ENSG00000178184
1963	ENSG00000197362
1964	ENSG00000163617
1965	ENSG00000273920
1966	ENSG00000100122
1967	ENSG00000165905
1968	ENSG00000242609
1969	ENSG00000171611
1970	ENSG00000171862
1971	ENSG00000141562
1972	ENSG00000285852
1973	ENSG00000167371
1974	ENSG00000137575
1975	ENSG00000132825
1976	ENSG00000139239
1977	ENSG00000205744
1978	ENSG00000280693
1979	ENSG00000205937
1980	ENSG00000138381
1981	ENSG00000113761
1982	ENSG00000254369
1983	ENSG00000235437
1984	ENSG00000273024
1985	ENSG00000105576
1986	ENSG00000150051
1987	ENSG00000227959
1988	ENSG00000279662
1989	ENSG00000213553
1990	ENSG00000111780
1991	ENSG00000279811
1992	ENSG00000135605
1993	ENSG00000105894
1994	ENSG00000144136
1995	ENSG00000238222
1996	ENSG00000258926
1997	ENSG00000256019
1998	ENSG00000267143
1999	ENSG00000180730
2000	ENSG00000008018
2001	ENSG00000177989
2002	ENSG00000241923
2003	ENSG00000250685
2004	ENSG00000138767
2005	ENSG00000113387
2006	ENSG00000230063
2007	ENSG00000149054
2008	ENSG00000119650
2009	ENSG00000167797
2010	ENSG00000137193
2011	ENSG00000172748
2012	ENSG00000143612
2013	ENSG00000224295
2014	ENSG00000108785
2015	ENSG00000256980
2016	ENSG00000247626
2017	ENSG00000131374
2018	ENSG00000134057
2019	ENSG00000278030
2020	ENSG00000104324
2021	ENSG00000257838
2022	ENSG00000170734
2023	ENSG00000266962
2024	ENSG00000253741
2025	ENSG00000110243
2026	ENSG00000239470
2027	ENSG00000233236
2028	ENSG00000263432
2029	ENSG00000133773
2030	ENSG00000136450
2031	ENSG00000284977
2032	ENSG00000106723
2033	ENSG00000156127
2034	ENSG00000230789
2035	ENSG00000275152
2036	ENSG00000225756
2037	ENSG00000127585
2038	ENSG00000204661
2039	ENSG00000112837
2040	ENSG00000129158
2041	ENSG00000148606
2042	ENSG00000283757
2043	ENSG00000206680
2044	ENSG00000256084
2045	ENSG00000164124
2046	ENSG00000273328
2047	ENSG00000247151
2048	ENSG00000278934
2049	ENSG00000266066
2050	ENSG00000259803
2051	ENSG00000263345
2052	ENSG00000212994
2053	ENSG00000135698
2054	ENSG00000120647
2055	ENSG00000170043
2056	ENSG00000198863
2057	ENSG00000163873
2058	ENSG00000159335
2059	ENSG00000041515
2060	ENSG00000156650
2061	ENSG00000204287
2062	ENSG00000245556
2063	ENSG00000224208
2064	ENSG00000197375
2065	ENSG00000163600
2066	ENSG00000280179
2067	ENSG00000166523
2068	ENSG00000136327
2069	ENSG00000116039
2070	ENSG00000204116
2071	ENSG00000254712
2072	ENSG00000178202
2073	ENSG00000153936
2074	ENSG00000136111
2075	ENSG00000225217
2076	ENSG00000275413
2077	ENSG00000274849
2078	ENSG00000137338
2079	ENSG00000156466
2080	ENSG00000177551
2081	ENSG00000112305
2082	ENSG00000119919
2083	ENSG00000136280
2084	ENSG00000166484
2085	ENSG00000161031
2086	ENSG00000134516
2087	ENSG00000140297
2088	ENSG00000101546
2089	ENSG00000160218
2090	ENSG00000223969
2091	ENSG00000248871
2092	ENSG00000206727
2093	ENSG00000253200
2094	ENSG00000170275
2095	ENSG00000120471
2096	ENSG00000180879
2097	ENSG00000099203
2098	ENSG00000248593
2099	ENSG00000278893
2100	ENSG00000115421
2101	ENSG00000197847
2102	ENSG00000122490
2103	ENSG00000159674
2104	ENSG00000245017
2105	ENSG00000169507
2106	ENSG00000234724
2107	ENSG00000231407
2108	ENSG00000169696
2109	ENSG00000147155
2110	ENSG00000117751
2111	ENSG00000221988
2112	ENSG00000186470
2113	ENSG00000126878
2114	ENSG00000277763
2115	ENSG00000278206
2116	ENSG00000135048
2117	ENSG00000104112
2118	ENSG00000273669
2119	ENSG00000258289
2120	ENSG00000174799
2121	ENSG00000131142
2122	ENSG00000164465
2123	ENSG00000110075
2124	ENSG00000144908
2125	ENSG00000207279
2126	ENSG00000170502
2127	ENSG00000120306
2128	ENSG00000141458
2129	ENSG00000232229
2130	ENSG00000256654
2131	ENSG00000198959
2132	ENSG00000129484
2133	ENSG00000108622
2134	ENSG00000274536
2135	ENSG00000166788
2136	ENSG00000179111
2137	ENSG00000250722
2138	ENSG00000261678
2139	ENSG00000188747
2140	ENSG00000271584
2141	ENSG00000173757
2142	ENSG00000149262
2143	ENSG00000178338
2144	ENSG00000146707
2145	ENSG00000268581
2146	ENSG00000228079
2147	ENSG00000203499
2148	ENSG00000258881
2149	ENSG00000273212
2150	ENSG00000223416
2151	ENSG00000276131
2152	ENSG00000269439
2153	ENSG00000273183
2154	ENSG00000223787
2155	ENSG00000277089
2156	ENSG00000160285
2157	ENSG00000240038
2158	ENSG00000176092
2159	ENSG00000090581
2160	ENSG00000280734
2161	ENSG00000285417
2162	ENSG00000152117
2163	ENSG00000196711
2164	ENSG00000214736
2165	ENSG00000205890
2166	ENSG00000235590
2167	ENSG00000146070
2168	ENSG00000172209
2169	ENSG00000090863
2170	ENSG00000136888
2171	ENSG00000211784
2172	ENSG00000143353
2173	ENSG00000070193
2174	ENSG00000106588
2175	ENSG00000235872
2176	ENSG00000173020
2177	ENSG00000187555
2178	ENSG00000205572
2179	ENSG00000182676
2180	ENSG00000023228
2181	ENSG00000100314
2182	ENSG00000150510
2183	ENSG00000273565
2184	ENSG00000223361
2185	ENSG00000267793
2186	ENSG00000078043
2187	ENSG00000216331
2188	ENSG00000232125
2189	ENSG00000174977
2190	ENSG00000150681
2191	ENSG00000263508
2192	ENSG00000207175
2193	ENSG00000122584
2194	ENSG00000172380
2195	ENSG00000197953
